0 0.920098 -1.54454 -2.85088 -1.2826 -0.324276 2.88361 -2.08882 0.00205312 0.0280508 0.075171 -0.00566953 -0.00848802 -0.0146046 0.0435131 
1 0.920268 -1.54222 -2.84466 -1.28307 -0.324978 2.8824 -2.08522 0.00598529 0.0817743 0.21914 -0.0165279 -0.0247444 -0.0425756 0.12685 
2 0.920656 -1.53692 -2.83045 -1.28414 -0.326583 2.87964 -2.07699 0.00823106 0.112457 0.301364 -0.0227294 -0.0340289 -0.0585506 0.174446 
3 0.92104 -1.53167 -2.81638 -1.2852 -0.328171 2.87691 -2.06885 0.00730944 0.0998655 0.267621 -0.0201844 -0.0302187 -0.0519948 0.154914 
4 0.921405 -1.52669 -2.80305 -1.28621 -0.329677 2.87432 -2.06113 0.00739714 0.101064 0.270832 -0.0204266 -0.0305813 -0.0526186 0.156772 
5 0.92178 -1.52156 -2.7893 -1.28725 -0.33123 2.87165 -2.05317 0.007585 0.10363 0.27771 -0.0209454 -0.0313579 -0.0539549 0.160754 
6 0.922159 -1.51639 -2.77543 -1.28829 -0.332796 2.86895 -2.04515 0.00753916 0.103004 0.276032 -0.0208188 -0.0311685 -0.0536288 0.159782 
7 0.922535 -1.51126 -2.76168 -1.28933 -0.334349 2.86628 -2.03719 0.00749535 0.102405 0.274427 -0.0206978 -0.0309873 -0.0533172 0.158854 
8 0.92291 -1.50613 -2.74795 -1.29037 -0.335899 2.86361 -2.02924 0.00751079 0.102616 0.274993 -0.0207404 -0.0310511 -0.053427 0.159181 
9 0.923286 -1.501 -2.73419 -1.2914 -0.337453 2.86094 -2.02127 0.00752078 0.102753 0.275358 -0.020768 -0.0310924 -0.0534981 0.159393 
10 0.923661 -1.49586 -2.72042 -1.29244 -0.339007 2.85827 -2.0133 0.00751601 0.102688 0.275184 -0.0207549 -0.0310727 -0.0534641 0.159291 
11 0.924037 -1.49073 -2.70666 -1.29348 -0.340561 2.85559 -2.00534 0.0075138 0.102658 0.275103 -0.0207488 -0.0310636 -0.0534484 0.159245 
