0.092 -1.12298 0.572261 0.0316962 -1.48392 0.779141 3.22788 -2.16499 -0.46 0.239197 0.395514 0.0838093 -0.114295 -0.0155176 -0.172538 
0.093 -1.12344 0.572501 0.0320938 -1.48383 0.779026 3.22787 -2.16517 -0.465 0.241796 0.399813 0.0847203 -0.115537 -0.0156863 -0.174413 
0.094 -1.12391 0.572744 0.0324958 -1.48375 0.77891 3.22785 -2.16534 -0.47 0.244396 0.404112 0.0856313 -0.116779 -0.0158549 -0.176288 
0.095 -1.12438 0.57299 0.0329021 -1.48366 0.778792 3.22784 -2.16552 -0.475 0.246996 0.408411 0.0865422 -0.118022 -0.0160236 -0.178164 
0.096 -1.12486 0.573238 0.0333126 -1.48357 0.778673 3.22782 -2.1657 -0.48 0.249596 0.41271 0.0874532 -0.119264 -0.0161923 -0.180039 
0.097 -1.12534 0.573489 0.0337275 -1.48349 0.778554 3.2278 -2.16588 -0.485 0.252196 0.417009 0.0883642 -0.120506 -0.0163609 -0.181915 
0.098 -1.12583 0.573743 0.0341466 -1.4834 0.778432 3.22779 -2.16606 -0.49 0.254796 0.421308 0.0892752 -0.121749 -0.0165296 -0.18379 
0.099 -1.12632 0.573999 0.0345701 -1.48331 0.77831 3.22777 -2.16625 -0.495 0.257396 0.425607 0.0901861 -0.122991 -0.0166983 -0.185666 
0.1 -1.12682 0.574257 0.0349979 -1.48322 0.778186 3.22775 -2.16643 -0.5 0.259996 0.429906 0.0910971 -0.124233 -0.016867 -0.187541 
0.101 -1.12732 0.574519 0.0354299 -1.48313 0.778062 3.22774 -2.16662 -0.505 0.262596 0.434205 0.0920081 -0.125476 -0.0170356 -0.189416 
0.102 -1.12783 0.574783 0.0358663 -1.48303 0.777936 3.22772 -2.16681 -0.51 0.265196 0.438504 0.092919 -0.126718 -0.0172043 -0.191292 
0.103 -1.12834 0.575049 0.0363069 -1.48294 0.777808 3.2277 -2.167 -0.515 0.267796 0.442803 0.09383 -0.12796 -0.017373 -0.193167 
0.104 -1.12886 0.575318 0.0367519 -1.48285 0.77768 3.22769 -2.1672 -0.52 0.270396 0.447102 0.094741 -0.129203 -0.0175416 -0.195043 
0.105 -1.12938 0.57559 0.0372011 -1.48275 0.77755 3.22767 -2.16739 -0.525 0.272996 0.451401 0.095652 -0.130445 -0.0177103 -0.196918 
0.106 -1.12991 0.575864 0.0376547 -1.48265 0.777419 3.22765 -2.16759 -0.53 0.275596 0.455701 0.0965629 -0.131687 -0.017879 -0.198793 
0.107 -1.13044 0.576141 0.0381125 -1.48256 0.777286 3.22763 -2.16779 -0.535 0.278196 0.46 0.0974739 -0.13293 -0.0180476 -0.200669 
0.108 -1.13098 0.576421 0.0385747 -1.48246 0.777153 3.22761 -2.16799 -0.54 0.280796 0.464299 0.0983849 -0.134172 -0.0182163 -0.202544 
0.109 -1.13152 0.576703 0.0390411 -1.48236 0.777018 3.2276 -2.1682 -0.545 0.283396 0.468598 0.0992958 -0.135414 -0.018385 -0.20442 
0.11 -1.13207 0.576987 0.0395119 -1.48226 0.776882 3.22758 -2.1684 -0.55 0.285996 0.472897 0.100207 -0.136657 -0.0185536 -0.206295 
0.111 -1.13262 0.577275 0.0399869 -1.48216 0.776745 3.22756 -2.16861 -0.555 0.288596 0.477196 0.101118 -0.137899 -0.0187223 -0.20817 
0.112 -1.13318 0.577565 0.0404663 -1.48206 0.776606 3.22754 -2.16882 -0.56 0.291196 0.481495 0.102029 -0.139141 -0.018891 -0.210046 
0.113 -1.13374 0.577857 0.0409499 -1.48196 0.776466 3.22752 -2.16903 -0.565 0.293796 0.485794 0.10294 -0.140384 -0.0190597 -0.211921 
0.114 -1.13431 0.578152 0.0414378 -1.48185 0.776325 3.2275 -2.16924 -0.57 0.296396 0.490093 0.103851 -0.141626 -0.0192283 -0.213797 
0.115 -1.13488 0.57845 0.0419301 -1.48175 0.776183 3.22748 -2.16946 -0.575 0.298996 0.494392 0.104762 -0.142868 -0.019397 -0.215672 
0.116 -1.13546 0.57875 0.0424266 -1.48164 0.77604 3.22746 -2.16967 -0.58 0.301596 0.498691 0.105673 -0.144111 -0.0195657 -0.217547 
0.117 -1.13604 0.579053 0.0429275 -1.48154 0.775895 3.22744 -2.16989 -0.585 0.304196 0.50299 0.106584 -0.145353 -0.0197343 -0.219423 
0.118 -1.13663 0.579359 0.0434326 -1.48143 0.775749 3.22742 -2.17011 -0.59 0.306796 0.507289 0.107495 -0.146595 -0.019903 -0.221298 
0.119 -1.13722 0.579667 0.043942 -1.48132 0.775602 3.2274 -2.17033 -0.595 0.309396 0.511588 0.108406 -0.147838 -0.0200717 -0.223174 
0.12 -1.13782 0.579977 0.0444558 -1.48121 0.775453 3.22738 -2.17056 -0.6 0.311995 0.515887 0.109317 -0.14908 -0.0202403 -0.225049 
0.121 -1.13842 0.580291 0.0449738 -1.4811 0.775304 3.22736 -2.17078 -0.605 0.314595 0.520186 0.110227 -0.150322 -0.020409 -0.226925 
0.122 -1.13903 0.580607 0.0454962 -1.48099 0.775153 3.22734 -2.17101 -0.61 0.317195 0.524486 0.111138 -0.151565 -0.0205777 -0.2288 
0.123 -1.13964 0.580925 0.0460228 -1.48088 0.775001 3.22732 -2.17124 -0.615 0.319795 0.528785 0.112049 -0.152807 -0.0207464 -0.230675 
0.124 -1.14026 0.581246 0.0465537 -1.48077 0.774847 3.2273 -2.17147 -0.62 0.322395 0.533084 0.11296 -0.154049 -0.020915 -0.232551 
0.125 -1.14088 0.58157 0.047089 -1.48066 0.774692 3.22728 -2.17171 -0.625 0.324995 0.537383 0.113871 -0.155292 -0.0210837 -0.234426 
0.126 -1.14151 0.581896 0.0476285 -1.48054 0.774537 3.22726 -2.17194 -0.63 0.327595 0.541682 0.114782 -0.156534 -0.0212524 -0.236302 
0.127 -1.14214 0.582225 0.0481723 -1.48043 0.774379 3.22724 -2.17218 -0.635 0.330195 0.545981 0.115693 -0.157776 -0.021421 -0.238177 
0.128 -1.14278 0.582557 0.0487205 -1.48031 0.774221 3.22722 -2.17242 -0.64 0.332795 0.55028 0.116604 -0.159019 -0.0215897 -0.240052 
0.129 -1.14342 0.582891 0.0492729 -1.48019 0.774061 3.22719 -2.17266 -0.645 0.335395 0.554579 0.117515 -0.160261 -0.0217584 -0.241928 
